SA22023_V1_00_usual_residence_address,SA22023_V1_00_NAME_usual_residence_address,SA22023_V1_00_NAME_ASCII_usual_residence_address,SA22023_V1_00_workplace_address,SA22023_V1_00_NAME_workplace_address,SA22023_V1_00_NAME_ASCII_workplace_address,2018_Work_at_home,2018_Drive_a_private_car_truck_or_van,2018_Drive_a_company_car_truck_or_van,2018_Passenger_in_a_car_truck_van_or_company_bus,2018_Public_bus,2018_Train,2018_Bicycle,2018_Walk_or_jog,2018_Ferry,2018_Other,2018_Total_stated,2023_Work_at_home,2023_Drive_a_private_car_truck_or_van,2023_Drive_a_company_car_truck_or_van,2023_Passenger_in_a_car_truck_van_or_company_bus,2023_Public_bus,2023_Train,2023_Bicycle,2023_Walk_or_jog,2023_Ferry,2023_Other,2023_Total_stated
115601,Dairy Flat South,Dairy Flat South,117300,Albany Central,Albany Central,-999,42,-999,-999,-999,-999,-999,-999,-999,-999,51,-999,45,-999,-999,-999,-999,-999,-999,-999,-999,54
115601,Dairy Flat South,Dairy Flat South,117400,Albany West,Albany West,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
115601,Dairy Flat South,Dairy Flat South,118100,Albany South,Albany South,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115601,Dairy Flat South,Dairy Flat South,118300,Browns Bay Central,Browns Bay Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
115601,Dairy Flat South,Dairy Flat South,118600,North Harbour,North Harbour,-999,66,24,-999,-999,-999,-999,-999,-999,-999,93,-999,60,15,-999,-999,-999,-999,-999,-999,-999,78
115601,Dairy Flat South,Dairy Flat South,118800,Westgate Central,Westgate Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
115601,Dairy Flat South,Dairy Flat South,119201,Hobsonville,Hobsonville,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
115601,Dairy Flat South,Dairy Flat South,123500,Wairau Valley,Wairau Valley,-999,18,9,-999,-999,-999,-999,-999,-999,-999,30,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,24
115601,Dairy Flat South,Dairy Flat South,126601,Takapuna West,Takapuna West,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,27,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21
115601,Dairy Flat South,Dairy Flat South,126801,Takapuna Central,Takapuna Central,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,18
115601,Dairy Flat South,Dairy Flat South,127200,Akoranga,Akoranga,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
115601,Dairy Flat South,Dairy Flat South,128700,Rosebank Peninsula,Rosebank Peninsula,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115601,Dairy Flat South,Dairy Flat South,131300,Wynyard-Viaduct,Wynyard-Viaduct,-999,6,-999,-999,6,-999,-999,-999,-999,-999,15,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,15
115601,Dairy Flat South,Dairy Flat South,133200,Queen Street,Queen Street,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,9
115601,Dairy Flat South,Dairy Flat South,133301,Quay Street-Customs Street,Quay Street-Customs Street,-999,6,-999,-999,6,-999,-999,-999,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
115601,Dairy Flat South,Dairy Flat South,133700,Shortland Street,Shortland Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115601,Dairy Flat South,Dairy Flat South,136100,Grafton,Grafton,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
115601,Dairy Flat South,Dairy Flat South,136400,Parnell West,Parnell West,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
115601,Dairy Flat South,Dairy Flat South,138501,Newmarket,Newmarket,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
115601,Dairy Flat South,Dairy Flat South,145900,Penrose,Penrose,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115601,Dairy Flat South,Dairy Flat South,147700,Mount Wellington Industrial,Mount Wellington Industrial,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115601,Dairy Flat South,Dairy Flat South,147900,Auckland Airport,Auckland Airport,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
115700,Gulf Harbour North,Gulf Harbour North,112901,Orewa South,Orewa South,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
115700,Gulf Harbour North,Gulf Harbour North,113000,Orewa Central,Orewa Central,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,33,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,36
115700,Gulf Harbour North,Gulf Harbour North,113300,Millwater South,Millwater South,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21
115700,Gulf Harbour North,Gulf Harbour North,113402,Dairy Flat North,Dairy Flat North,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115700,Gulf Harbour North,Gulf Harbour North,113800,Silverdale Central (Auckland),Silverdale Central (Auckland),-999,57,18,6,-999,-999,-999,-999,-999,-999,84,-999,81,27,12,9,-999,-999,-999,-999,-999,129
115700,Gulf Harbour North,Gulf Harbour North,113900,Red Beach West,Red Beach West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
115700,Gulf Harbour North,Gulf Harbour North,114000,Red Beach East,Red Beach East,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
115700,Gulf Harbour North,Gulf Harbour North,114400,Vipond,Vipond,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115700,Gulf Harbour North,Gulf Harbour North,114600,Stanmore Bay West,Stanmore Bay West,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,12,-999,6,-999,-999,-999,-999,-999,-999,21
115700,Gulf Harbour North,Gulf Harbour North,114901,Whangaparāoa Central,Whangaparaoa Central,-999,45,9,-999,6,-999,-999,-999,-999,-999,60,-999,48,9,-999,9,-999,-999,-999,-999,-999,69
115700,Gulf Harbour North,Gulf Harbour North,115100,Stanmore Bay East,Stanmore Bay East,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21
115700,Gulf Harbour North,Gulf Harbour North,115700,Gulf Harbour North,Gulf Harbour North,174,21,12,-999,-999,-999,-999,6,-999,-999,219,423,21,9,-999,-999,-999,-999,-999,-999,-999,462
208700,Poukawa,Poukawa,208700,Poukawa,Poukawa,213,24,12,-999,-999,-999,-999,-999,-999,-999,261,261,36,12,-999,-999,-999,-999,-999,-999,-999,315
115700,Gulf Harbour North,Gulf Harbour North,115800,Manly East,Manly East,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,24,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,33
115700,Gulf Harbour North,Gulf Harbour North,116200,Gulf Harbour South,Gulf Harbour South,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,12,-999,-999,-999,-999,-999,6,-999,-999,21
115700,Gulf Harbour North,Gulf Harbour North,116601,Pāremoremo East,Paremoremo East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115700,Gulf Harbour North,Gulf Harbour North,117300,Albany Central,Albany Central,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,42,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,27
115700,Gulf Harbour North,Gulf Harbour North,117400,Albany West,Albany West,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115700,Gulf Harbour North,Gulf Harbour North,118300,Browns Bay Central,Browns Bay Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
115700,Gulf Harbour North,Gulf Harbour North,118600,North Harbour,North Harbour,-999,96,54,-999,-999,-999,-999,-999,-999,-999,156,-999,66,36,-999,-999,-999,-999,-999,-999,-999,105
115700,Gulf Harbour North,Gulf Harbour North,123500,Wairau Valley,Wairau Valley,-999,27,12,-999,-999,-999,-999,-999,-999,-999,39,-999,27,12,-999,-999,-999,-999,-999,-999,-999,42
115700,Gulf Harbour North,Gulf Harbour North,126601,Takapuna West,Takapuna West,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,15,-999,-999,6,-999,-999,-999,-999,-999,30
115700,Gulf Harbour North,Gulf Harbour North,126801,Takapuna Central,Takapuna Central,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,27,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
115700,Gulf Harbour North,Gulf Harbour North,128700,Rosebank Peninsula,Rosebank Peninsula,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
115700,Gulf Harbour North,Gulf Harbour North,131300,Wynyard-Viaduct,Wynyard-Viaduct,-999,-999,6,-999,9,-999,-999,-999,15,-999,39,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18
115700,Gulf Harbour North,Gulf Harbour North,132400,Victoria Park,Victoria Park,-999,6,-999,-999,-999,-999,-999,-999,9,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
115700,Gulf Harbour North,Gulf Harbour North,132700,Hobson Ridge North,Hobson Ridge North,-999,6,-999,-999,-999,-999,-999,-999,9,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12
115700,Gulf Harbour North,Gulf Harbour North,133200,Queen Street,Queen Street,-999,6,-999,-999,-999,-999,-999,-999,12,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,9
115700,Gulf Harbour North,Gulf Harbour North,133301,Quay Street-Customs Street,Quay Street-Customs Street,-999,12,-999,-999,6,-999,-999,-999,21,-999,45,-999,9,-999,-999,-999,-999,-999,-999,9,-999,15
115700,Gulf Harbour North,Gulf Harbour North,133700,Shortland Street,Shortland Street,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
115700,Gulf Harbour North,Gulf Harbour North,134800,Auckland-University,Auckland-University,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
115700,Gulf Harbour North,Gulf Harbour North,136100,Grafton,Grafton,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
115700,Gulf Harbour North,Gulf Harbour North,136400,Parnell West,Parnell West,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
115700,Gulf Harbour North,Gulf Harbour North,138501,Newmarket,Newmarket,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
115700,Gulf Harbour North,Gulf Harbour North,145900,Penrose,Penrose,-999,6,9,-999,-999,-999,-999,-999,-999,-999,18,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
115700,Gulf Harbour North,Gulf Harbour North,147700,Mount Wellington Industrial,Mount Wellington Industrial,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
115700,Gulf Harbour North,Gulf Harbour North,147900,Auckland Airport,Auckland Airport,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
115700,Gulf Harbour North,Gulf Harbour North,152300,East Tamaki,East Tamaki,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9
115800,Manly East,Manly East,111100,Warkworth West,Warkworth West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
115800,Manly East,Manly East,111300,Warkworth East,Warkworth East,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
115800,Manly East,Manly East,112701,Orewa North,Orewa North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
115800,Manly East,Manly East,112901,Orewa South,Orewa South,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21
115800,Manly East,Manly East,113000,Orewa Central,Orewa Central,-999,33,-999,-999,-999,-999,-999,-999,-999,-999,42,-999,33,-999,-999,-999,-999,-999,-999,-999,-999,42
115800,Manly East,Manly East,113101,Millwater Central,Millwater Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115800,Manly East,Manly East,113300,Millwater South,Millwater South,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,24
115800,Manly East,Manly East,113500,Dairy Flat West,Dairy Flat West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115800,Manly East,Manly East,113600,Kingsway,Kingsway,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115800,Manly East,Manly East,113800,Silverdale Central (Auckland),Silverdale Central (Auckland),-999,63,21,-999,-999,-999,-999,-999,-999,-999,90,-999,96,21,-999,-999,-999,-999,-999,-999,-999,126
115800,Manly East,Manly East,113900,Red Beach West,Red Beach West,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
115800,Manly East,Manly East,114000,Red Beach East,Red Beach East,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
115800,Manly East,Manly East,114400,Vipond,Vipond,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
115800,Manly East,Manly East,114600,Stanmore Bay West,Stanmore Bay West,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,27
115800,Manly East,Manly East,114901,Whangaparāoa Central,Whangaparaoa Central,-999,57,9,-999,-999,-999,-999,-999,-999,-999,69,-999,72,9,6,6,-999,-999,-999,-999,-999,99
115800,Manly East,Manly East,114902,Wade Heads-Arkles Bay,Wade Heads-Arkles Bay,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115800,Manly East,Manly East,115100,Stanmore Bay East,Stanmore Bay East,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,27,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,30
115800,Manly East,Manly East,115200,Manly West,Manly West,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
115800,Manly East,Manly East,115601,Dairy Flat South,Dairy Flat South,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115800,Manly East,Manly East,115700,Gulf Harbour North,Gulf Harbour North,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
115800,Manly East,Manly East,115800,Manly East,Manly East,228,54,18,-999,-999,-999,-999,15,-999,-999,318,393,54,18,-999,-999,-999,-999,21,-999,-999,492
115800,Manly East,Manly East,116200,Gulf Harbour South,Gulf Harbour South,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
115800,Manly East,Manly East,117300,Albany Central,Albany Central,-999,36,-999,-999,-999,-999,-999,-999,-999,-999,45,-999,18,6,-999,-999,-999,-999,-999,-999,-999,27
115800,Manly East,Manly East,118300,Browns Bay Central,Browns Bay Central,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
115800,Manly East,Manly East,118600,North Harbour,North Harbour,-999,93,36,-999,-999,-999,-999,-999,-999,-999,132,-999,63,36,-999,-999,-999,-999,-999,-999,-999,102
115800,Manly East,Manly East,123500,Wairau Valley,Wairau Valley,-999,27,9,-999,-999,-999,-999,-999,-999,-999,39,-999,18,9,-999,-999,-999,-999,-999,-999,-999,30
115800,Manly East,Manly East,125100,Henderson Lincoln East,Henderson Lincoln East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
115800,Manly East,Manly East,126601,Takapuna West,Takapuna West,-999,36,-999,-999,-999,-999,-999,-999,-999,-999,45,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21
115800,Manly East,Manly East,126801,Takapuna Central,Takapuna Central,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
115800,Manly East,Manly East,127200,Akoranga,Akoranga,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115800,Manly East,Manly East,127500,Henderson Central,Henderson Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
115800,Manly East,Manly East,128700,Rosebank Peninsula,Rosebank Peninsula,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
115800,Manly East,Manly East,131300,Wynyard-Viaduct,Wynyard-Viaduct,-999,6,-999,-999,9,-999,-999,-999,-999,-999,18,-999,9,-999,-999,9,-999,-999,-999,-999,-999,21
115800,Manly East,Manly East,131900,Mount Albert West,Mount Albert West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115800,Manly East,Manly East,132400,Victoria Park,Victoria Park,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
115800,Manly East,Manly East,132700,Hobson Ridge North,Hobson Ridge North,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12
115800,Manly East,Manly East,133200,Queen Street,Queen Street,-999,9,-999,-999,6,-999,-999,-999,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115800,Manly East,Manly East,133301,Quay Street-Customs Street,Quay Street-Customs Street,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,33,-999,9,-999,-999,9,-999,-999,-999,-999,-999,21
115800,Manly East,Manly East,133500,Grey Lynn East,Grey Lynn East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115800,Manly East,Manly East,133700,Shortland Street,Shortland Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115800,Manly East,Manly East,134800,Auckland-University,Auckland-University,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
115800,Manly East,Manly East,136001,Eden Terrace,Eden Terrace,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115800,Manly East,Manly East,136100,Grafton,Grafton,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
115800,Manly East,Manly East,136400,Parnell West,Parnell West,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
115800,Manly East,Manly East,138501,Newmarket,Newmarket,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
115800,Manly East,Manly East,140300,Mount St John,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
209601,Clive,Clive,210400,Karamu,Karamu,-999,39,6,-999,-999,-999,-999,-999,-999,-999,54,-999,30,9,-999,-999,-999,-999,-999,-999,-999,42
115800,Manly East,Manly East,145500,Onehunga-Te Papapa Industrial,Onehunga-Te Papapa Industrial,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115800,Manly East,Manly East,145900,Penrose,Penrose,-999,12,9,-999,-999,-999,-999,-999,-999,-999,21,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15
115800,Manly East,Manly East,147700,Mount Wellington Industrial,Mount Wellington Industrial,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115800,Manly East,Manly East,147900,Auckland Airport,Auckland Airport,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
115800,Manly East,Manly East,152300,East Tamaki,East Tamaki,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
115901,Riverhead,Riverhead,112401,Helensville,Helensville,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
115901,Riverhead,Riverhead,113800,Silverdale Central (Auckland),Silverdale Central (Auckland),-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
115901,Riverhead,Riverhead,115001,Kumeū-Huapai North,Kumeu-Huapai North,-999,12,6,-999,-999,-999,-999,-999,-999,-999,21,-999,30,9,-999,-999,-999,-999,-999,-999,-999,45
115901,Riverhead,Riverhead,115002,Kumeū-Huapai South,Kumeu-Huapai South,-999,24,6,-999,-999,-999,-999,-999,-999,-999,30,-999,30,6,-999,-999,-999,-999,-999,-999,-999,42
115901,Riverhead,Riverhead,115501,Coatesville,Coatesville,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
115901,Riverhead,Riverhead,115901,Riverhead,Riverhead,180,30,12,-999,-999,-999,-999,15,-999,-999,237,480,39,15,-999,-999,-999,-999,21,-999,-999,552
115901,Riverhead,Riverhead,116101,Kumeū Rural East,Kumeu Rural East,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,36,-999,-999,-999,-999,-999,-999,-999,-999,48
115901,Riverhead,Riverhead,117001,Whenuapai,Whenuapai,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,27,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,27
115901,Riverhead,Riverhead,117002,Whenuapai West,Whenuapai West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
115901,Riverhead,Riverhead,117300,Albany Central,Albany Central,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,30,9,-999,-999,-999,-999,-999,-999,-999,45
